hour,breach_count,curtailment_count,breach_locations,der_list,total_curtailed_kwh
2024-02-05 11:00:00+00:00,0,2,,DER12,3.7777777777777777
2024-02-05 14:00:00+00:00,0,1,,DER12,3.3333333333333335
2024-02-07 01:00:00+00:00,0,1,,DER46,27187.722222222223
2024-02-07 07:00:00+00:00,0,1,,DER29,16032.606313747829
2024-02-08 13:00:00+00:00,0,1,,DER29,91105.22777777778
2024-02-09 11:00:00+00:00,0,1,,DER46,2960.8333333333335
2024-02-09 12:00:00+00:00,0,1,,DER29,115620.31425374348
2024-02-12 07:00:00+00:00,0,1,,DER42,6442.992641805014
2024-02-13 10:00:00+00:00,0,1,,DER13,9466.824547356498
2024-02-15 10:00:00+00:00,0,1,,DER13,6357.666666666666
2024-02-15 11:00:00+00:00,0,1,,DER42,5351.641296929253
2024-02-16 09:00:00+00:00,0,1,,DER33,161.72177727593316
2024-02-18 12:00:00+00:00,6,7,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER1, DER35, DER47, DER33, DER9",11722.143788513607
2024-02-18 13:00:00+00:00,11,7,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER35, DER9, DER1, DER47",2867.7025503624814
2024-02-19 14:00:00+00:00,8,4,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER9, DER47",2239.79857679579
2024-02-20 13:00:00+00:00,1,1,BRITISH SUGAR 33KV - BURY 1,DER33,30.0
2024-02-21 14:00:00+00:00,0,3,,"DER1, DER9",837.3933595954047
2024-02-22 01:00:00+00:00,0,1,,DER13,83307.69444444444
2024-02-22 05:00:00+00:00,0,1,,DER46,4523.888888888889
2024-02-22 13:00:00+00:00,0,1,,DER10,37.111111111111114
2024-02-23 12:00:00+00:00,0,2,,"DER2, DER24",96837.47570197211
2024-02-24 02:00:00+00:00,0,1,,DER29,34870.91679158529
2024-02-25 10:00:00+00:00,0,1,,DER33,30.666666666666668
2024-02-26 09:00:00+00:00,1,2,MARCH GRID 132/33KV - SUM,"DER24, DER25",1754.1189194064673
2024-02-26 10:00:00+00:00,3,4,MARCH GRID 132/33KV - SUM,"DER24, DER25, DER27",3921.8384188842774
2024-02-26 11:00:00+00:00,18,10,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, MARCH GRID 132/33KV - SUM","DER47, DER24, DER13, DER1, DER9, DER25",12760.016112263997
2024-02-26 12:00:00+00:00,12,45,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, MARCH GRID 132/33KV - SUM","DER22, DER24, DER10, DER27, DER8, DER1, DER12, DER11, DER9, DER2, DER47",13183.807935285566
2024-02-26 13:00:00+00:00,2,9,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER10, DER27, DER24, DER11, DER1, DER12, DER47, DER9",1278.759279352824
2024-02-27 08:00:00+00:00,0,1,,DER27,29.88888888888889
2024-02-27 15:00:00+00:00,0,1,,DER13,1959.357604437934
2024-02-28 18:00:00+00:00,0,1,,DER13,36944.29058353
2024-03-01 05:00:00+00:00,0,1,,DER46,7299.611111111111
2024-03-01 09:00:00+00:00,1,1,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,DER47,613.6097011311849
2024-03-01 13:00:00+00:00,2,4,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER1, DER47, DER25, DER9",5057.912945505779
2024-03-01 18:00:00+00:00,0,1,,DER27,21.0
2024-03-02 09:00:00+00:00,1,1,MARCH GRID 132/33KV - SUM,DER25,9639.23001953125
2024-03-02 11:00:00+00:00,4,2,BRITISH SUGAR 33KV - BURY 1,DER33,2025.9999999999995
2024-03-02 12:00:00+00:00,0,7,,"DER27, DER24, DER11, DER10, DER12, DER8",987.7071248457167
2024-03-02 13:00:00+00:00,4,1,"THORNHAM SOLAR FARM  - HUNSTANTON - THORNAM SOLAR FARM, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT",DER43,147.22603705512154
2024-03-04 16:00:00+00:00,0,1,,DER24,827.3554682752822
2024-03-05 09:00:00+00:00,0,1,,DER24,7643.398047824436
2024-03-07 11:00:00+00:00,0,2,,DER47,805.3588689846463
2024-03-07 15:00:00+00:00,0,3,,"DER25, DER46, DER38",27027.780951605902
2024-03-07 17:00:00+00:00,0,1,,DER13,2818.465152553982
2024-03-08 13:00:00+00:00,1,4,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER35, DER1, DER9, DER47",1489.2318916829427
2024-03-09 09:00:00+00:00,2,1,"BURY GRID 132/33KV - SUM, BRITISH SUGAR 33KV - BURY 1",DER33,128.4330746799045
2024-03-09 10:00:00+00:00,5,2,"BRITISH SUGAR 33KV - BURY 2, BURY GRID 132/33KV - SUM, BRITISH SUGAR 33KV - BURY 1",DER33,3320.189469740126
2024-03-09 11:00:00+00:00,4,0,"BRITISH SUGAR 33KV - BURY 2, BRITISH SUGAR 33KV - BURY 1",,0.0
2024-03-09 12:00:00+00:00,11,11,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER1, DER47, DER35, DER9",6544.64004386372
2024-03-09 13:00:00+00:00,1,1,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,DER1,100.4802901204427
2024-03-09 14:00:00+00:00,1,3,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER47, DER1, DER9",828.4040572611491
2024-03-09 19:00:00+00:00,0,1,,DER38,14336.111111111111
2024-03-11 00:00:00+00:00,0,1,,DER38,4740.0
2024-03-13 10:00:00+00:00,1,10,MARCH GRID 132/33KV - SUM,"DER27, DER12, DER11, DER8, DER10, DER24, DER25",7989.582099600898
2024-03-15 02:00:00+00:00,0,1,,DER46,21011.055555555555
2024-03-15 08:00:00+00:00,2,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2024-03-15 09:00:00+00:00,1,10,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER11, DER10, DER1, DER35, DER9, DER47",8100.520918977526
2024-03-15 10:00:00+00:00,0,34,,"DER2, DER1, DER12, DER8, DER11, DER27, DER24, DER10, DER9, DER47, DER35, DER22",58477.937555844
2024-03-15 11:00:00+00:00,0,16,,"DER2, DER35, DER1, DER24",5447.598693728447
2024-03-15 12:00:00+00:00,0,19,,"DER35, DER1, DER2, DER24",6536.060915942721
2024-03-15 13:00:00+00:00,0,10,,"DER1, DER2, DER35, DER11, DER9, DER24",11247.510519252353
2024-03-15 14:00:00+00:00,0,10,,"DER1, DER35",3520.0826142586607
2024-03-15 15:00:00+00:00,1,3,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER9, DER47, DER1",2335.6999544609916
2024-03-15 16:00:00+00:00,2,3,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,DER47,196.0018057590061
2024-03-16 09:00:00+00:00,1,1,BURY GRID 132/33KV - SUM,DER33,126.0536885579427
2024-03-16 10:00:00+00:00,1,1,BURY GRID 132/33KV - SUM,DER33,2489.3333333333335
2024-03-16 11:00:00+00:00,1,0,BURY GRID 132/33KV - SUM,,0.0
2024-03-17 02:00:00+00:00,0,1,,DER13,22652.89481092665
2024-03-17 09:00:00+00:00,0,1,,DER13,13087.916666666668
2024-03-19 02:00:00+00:00,0,2,,"DER11, DER10",1398.4444444444443
2024-03-19 04:00:00+00:00,0,1,,DER10,3.5555555555555554
2024-03-23 07:00:00+00:00,2,0,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",,0.0
2024-03-23 08:00:00+00:00,2,28,PETERBOROUGH  CENTRAL 132/33KV -  SUM,"DER2, DER1, DER9, DER22, DER8, DER12, DER11, DER27, DER35, DER47, DER10, DER24",16501.880086091627
2024-03-23 09:00:00+00:00,2,35,PETERBOROUGH  CENTRAL 132/33KV -  SUM,"DER12, DER11, DER10, DER35, DER27, DER24, DER8, DER47, DER1, DER9",47403.38357640849
2024-03-23 10:00:00+00:00,0,36,,"DER2, DER12, DER8, DER27, DER11, DER10, DER1, DER35, DER9",16123.491267466545
2024-03-23 11:00:00+00:00,7,28,"PETERBOROUGH  CENTRAL 132/33KV -  SUM, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT, HEMPTON GRID 132/33 KV - SUM","DER22, DER43, DER35, DER11, DER10, DER2, DER27, DER8, DER12, DER1",8774.609440525373
2024-03-23 12:00:00+00:00,9,23,"HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT, PETERBOROUGH  CENTRAL 132/33KV -  SUM, HEMPTON GRID 132/33 KV - SUM","DER1, DER27, DER2, DER12, DER10, DER35, DER8, DER9, DER43, DER47, DER22, DER11",12641.464769688713
2024-03-23 13:00:00+00:00,4,30,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER10, DER9, DER47, DER8, DER12, DER11, DER27, DER24, DER1, DER35, DER2",6921.096919748519
2024-03-23 14:00:00+00:00,10,17,"HEMPTON GRID 132/33 KV - SUM, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER22, DER1, DER27, DER8, DER11, DER10, DER9, DER47, DER2, DER24, DER12, DER43",18883.831625175473
2024-03-23 15:00:00+00:00,4,14,"HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER11, DER27, DER2, DER22, DER12, DER10, DER8",1402.7085678609212
2024-03-23 16:00:00+00:00,2,13,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER1, DER9, DER12, DER8, DER47, DER27, DER11, DER10",5118.483584473928
2024-03-23 22:00:00+00:00,2,4,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER1, DER35, DER47, DER9",2600.361689499749
2024-03-24 00:00:00+00:00,2,6,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER9, DER1, DER35, DER47",4759.30089922587
2024-03-24 07:00:00+00:00,13,17,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH  CENTRAL 132/33KV -  SUM","DER35, DER1, DER9, DER47",17993.320207149984
2024-03-24 08:00:00+00:00,3,44,PETERBOROUGH  CENTRAL 132/33KV -  SUM,"DER1, DER9, DER11, DER10, DER2, DER22, DER27, DER24, DER8, DER12, DER35, DER47",13152.161871189543
2024-03-24 09:00:00+00:00,3,15,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER11, DER10, DER1, DER2, DER24, DER12, DER27",1314.972178815206
2024-03-25 08:00:00+00:00,0,5,,"DER24, DER8, DER2",113984.28154995388
2024-03-25 17:00:00+00:00,0,1,,DER13,36136.63888888889
2024-03-26 18:00:00+00:00,0,1,,DER46,4342.555555555556
2024-03-26 19:00:00+00:00,0,2,,"DER42, DER12",6093.055266435412
2024-03-27 09:00:00+00:00,2,8,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER11, DER47, DER24, DER12, DER10, DER9, DER23",4742.795818489922
2024-03-27 10:00:00+00:00,0,43,,"DER45, DER10, DER8, DER27, DER1, DER35, DER12, DER24, DER9, DER11, DER47",33231.5405841679
2024-03-27 11:00:00+00:00,1,11,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER27, DER8, DER11, DER10, DER12",204.45261018329197
2024-03-27 12:00:00+00:00,0,6,,"DER47, DER1, DER35, DER9",5428.409407481618
2024-03-28 11:00:00+00:00,2,1,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",DER45,170.64336046006943
2024-03-28 12:00:00+00:00,0,3,,"DER47, DER9",5696.450231747098
2024-03-28 13:00:00+00:00,5,3,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER47, DER35, DER1",375.40662762112095
2024-03-28 14:00:00+00:00,2,2,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER9, DER47",1177.1036965264216
2024-03-28 16:00:00+00:00,2,0,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",,0.0
2024-03-28 17:00:00+00:00,0,4,,"DER9, DER1, DER35, DER47",9310.162793324787
2024-03-28 19:00:00+00:00,2,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2024-03-28 21:00:00+00:00,0,5,,"DER9, DER35, DER47, DER1",2936.43767900255
2024-03-28 22:00:00+00:00,0,1,,DER12,8.444444444444445
2024-03-29 09:00:00+00:00,2,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2024-03-29 10:00:00+00:00,0,10,,"DER35, DER47, DER1, DER9",6866.377761060927
2024-03-29 11:00:00+00:00,2,2,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER9, DER47",1124.971053958469
2024-03-29 13:00:00+00:00,2,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2024-03-29 14:00:00+00:00,12,8,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER35, DER1, DER9, DER47",6050.557971813414
2024-03-29 15:00:00+00:00,2,10,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER47, DER35, DER1, DER9",8704.965744423336
2024-03-31 23:00:00+00:00,0,1,,DER7,142599.9189207628
2024-04-01 10:00:00+00:00,0,1,,DER45,91.47675130208334
2024-04-01 13:00:00+00:00,0,1,,DER45,63.07759874131945
2024-04-01 20:00:00+00:00,0,1,,DER29,7495.984329427083
2024-04-02 02:00:00+00:00,0,3,,"DER12, DER42",3915.082104051378
2024-04-02 03:00:00+00:00,0,2,,DER12,7.777777777777779
2024-04-02 04:00:00+00:00,0,5,,DER12,21.0
2024-04-02 14:00:00+00:00,0,1,,DER7,518.6043553331164
2024-04-03 11:00:00+00:00,1,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2024-04-03 12:00:00+00:00,1,12,PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL,"DER35, DER1, DER9, DER47",21959.947623231674
2024-04-03 13:00:00+00:00,0,7,,"DER35, DER1, DER9",2163.5139449395074
2024-04-03 14:00:00+00:00,0,6,,"DER29, DER1, DER35, DER47, DER9",4233.778772388034
2024-04-03 15:00:00+00:00,0,12,,"DER35, DER47, DER1, DER9",40870.207973016106
2024-04-03 16:00:00+00:00,0,6,,"DER35, DER9",186.454169921875
2024-04-03 17:00:00+00:00,0,10,,"DER35, DER9, DER1, DER29",15547.976312099028
2024-04-03 22:00:00+00:00,0,1,,DER29,513.6635165744357
2024-04-04 03:00:00+00:00,0,1,,DER29,1917.495475938585
2024-04-04 08:00:00+00:00,0,1,,DER29,622.190679796007
2024-04-04 10:00:00+00:00,0,1,,DER29,359.60979939778645
2024-04-04 12:00:00+00:00,0,1,,DER29,576.7071343315972
2024-04-04 13:00:00+00:00,0,1,,DER42,34058.740399627684
2024-04-05 07:00:00+00:00,2,1,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",DER42,5156.941840599908
2024-04-05 08:00:00+00:00,0,7,,"DER35, DER47, DER1, DER9",12198.125147787729
2024-04-05 09:00:00+00:00,1,8,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER35, DER9, DER1, DER47",69325.97977275743
2024-04-05 10:00:00+00:00,0,6,,"DER35, DER1",4727.142743453979
2024-04-05 11:00:00+00:00,2,10,"HEMPTON GRID 132/33 KV - SUM, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT","DER43, DER7, DER35, DER9, DER1",46467.02718786186
2024-04-05 12:00:00+00:00,0,15,,"DER35, DER24, DER45",5483.9922319200305
2024-04-05 13:00:00+00:00,13,13,"HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT, HEMPTON GRID 132/33 KV - SUM","DER43, DER35, DER24, DER12, DER45",4884.282887234159
2024-04-05 14:00:00+00:00,3,8,"HEMPTON GRID 132/33 KV - SUM, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT","DER35, DER43",856.2797621663411
2024-04-05 15:00:00+00:00,0,8,,DER35,498.019033203125
2024-04-05 16:00:00+00:00,0,6,,"DER35, DER1",2748.777204814487
2024-04-05 17:00:00+00:00,0,1,,DER47,1866.3066340467665
2024-04-06 04:00:00+00:00,2,4,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER1, DER35, DER47, DER9",7471.11620868259
2024-04-06 05:00:00+00:00,4,4,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER9, DER1, DER35",3704.6897781372068
2024-04-06 06:00:00+00:00,3,3,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER35, DER1, DER47",7460.952327982585
2024-04-06 07:00:00+00:00,1,0,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,,0.0
2024-04-06 08:00:00+00:00,0,4,,"DER12, DER9, DER1, DER47",1997.7945861138237
2024-04-06 09:00:00+00:00,4,7,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH  CENTRAL 132/33KV -  SUM, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER47, DER35, DER1, DER9",18967.272155312432
2024-04-06 10:00:00+00:00,0,3,,DER35,236.57547837999132
2024-04-06 11:00:00+00:00,2,0,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL",,0.0
2024-04-06 12:00:00+00:00,1,9,PETERBOROUGH  CENTRAL 132/33KV -  SUM,"DER35, DER9, DER1, DER47",71294.81671847237
2024-04-06 13:00:00+00:00,2,2,PETERBOROUGH  CENTRAL 132/33KV -  SUM,DER35,3252.8100256347657
2024-04-06 14:00:00+00:00,2,1,PETERBOROUGH  CENTRAL 132/33KV -  SUM,DER37,121678.74929195827
2024-04-06 15:00:00+00:00,0,5,,DER35,312.58445651584196
2024-04-06 16:00:00+00:00,0,9,,"DER47, DER9, DER35, DER1",4560.308379219903
2024-04-06 17:00:00+00:00,0,2,,"DER35, DER1",287.0454074435764
2024-04-06 19:00:00+00:00,2,0,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",,0.0
2024-04-06 21:00:00+00:00,0,10,,"DER47, DER9, DER35, DER1",28224.631334665086
2024-04-06 22:00:00+00:00,1,1,PETERBOROUGH  CENTRAL 132/33KV -  SUM,DER47,9.15834201388889
2024-04-06 23:00:00+00:00,0,6,,"DER35, DER1, DER47, DER9",16905.857697487936
2024-04-07 00:00:00+00:00,0,5,,"DER1, DER47, DER9, DER35",8681.138813771142
2024-04-07 01:00:00+00:00,1,7,PETERBOROUGH  CENTRAL 132/33KV -  SUM,"DER1, DER47, DER35, DER9",6300.520818379719
2024-04-07 03:00:00+00:00,3,5,"PETERBOROUGH  CENTRAL 132/33KV -  SUM, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER47, DER35, DER1, DER9",11588.184201620948
2024-04-07 04:00:00+00:00,0,4,,"DER35, DER47",275.0586370171441
2024-04-07 05:00:00+00:00,2,0,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",,0.0
2024-04-07 06:00:00+00:00,1,8,PETERBOROUGH  CENTRAL 132/33KV -  SUM,"DER35, DER47, DER9, DER1",111333.87509495734
2024-04-07 07:00:00+00:00,0,11,,"DER35, DER1",22546.808614760506
2024-04-07 09:00:00+00:00,17,4,"HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT, HEMPTON GRID 132/33 KV - SUM",DER43,2550.2521209038628
2024-04-07 10:00:00+00:00,3,3,"HEMPTON GRID 132/33 KV - SUM, HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT","DER35, DER45, DER43",13335.489871690535
2024-04-07 11:00:00+00:00,12,8,"HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT, HEMPTON GRID 132/33 KV - SUM","DER1, DER35, DER43, DER45",20295.962960546283
2024-04-07 12:00:00+00:00,0,6,,"DER35, DER45",1389.5983387586805
2024-04-07 13:00:00+00:00,6,7,"HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT, HEMPTON GRID 132/33 KV - SUM","DER35, DER43",2222.287544080946
2024-04-07 14:00:00+00:00,11,3,"HEMPTON GRID 132/33 KV - BURNHAM THORPE TEE HUNSTANTON 2 OHL SUM CONSTRAINT, HEMPTON GRID 132/33 KV - SUM, PETERBOROUGH  CENTRAL 132/33KV -  SUM",DER43,1272.5560026041667
2024-04-07 15:00:00+00:00,0,5,,"DER9, DER47, DER35, DER1",2088.3136938900416
2024-04-07 16:00:00+00:00,0,9,,"DER9, DER35, DER1, DER47",16096.588241585625
2024-04-08 12:00:00+00:00,0,1,,DER45,974.4728257921008
2024-04-09 08:00:00+00:00,2,4,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER35, DER47, DER1, DER9",2185.0081037823356
2024-04-09 14:00:00+00:00,2,3,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER1, DER47, DER9",1180.678495042589
2024-04-09 15:00:00+00:00,1,2,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER47, DER9",655.7020537312826
2024-04-09 17:00:00+00:00,2,6,"PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL, PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL","DER35, DER9, DER1, DER47",1510.8888138919408
2024-04-10 07:00:00+00:00,0,1,,DER16,5432.743329399956
2024-04-10 08:00:00+00:00,0,1,,DER12,76782.22222222222
2024-04-10 12:00:00+00:00,2,3,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER9, DER47, DER16",4810.139587436252
2024-04-10 13:00:00+00:00,0,5,,"DER47, DER9, DER1",4169.824665468004
2024-04-11 00:00:00+00:00,1,9,MARCH GRID 132/33KV - GT2,"DER25, DER24, DER8, DER27, DER10, DER2, DER22, DER11",23376.21985355801
2024-04-12 08:00:00+00:00,2,0,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL",,0.0
2024-04-12 09:00:00+00:00,1,10,PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL,"DER1, DER13, DER35, DER9, DER47",79065.87693958281
2024-04-12 10:00:00+00:00,2,3,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER47, DER9",997.2164415825738
2024-04-12 11:00:00+00:00,0,9,,"DER1, DER9, DER47, DER35",7270.801529823409
2024-04-12 12:00:00+00:00,6,8,"PETERBOROUGH CENTRAL 132/33KV - FARCET PRIMARY TO BURY PRIMARY 33KV OHL, PETERBOROUGH CENTRAL 132/33KV  - FARCET 1 33KV OHL","DER9, DER47, DER35, DER1",4803.339959843954
