site_id,hour,events_count,total_hours,total_kwh
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,17,6,7.22,5568.458595852322
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,18,1,0.17194444444444446,875.565627983941
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,20,1,0.16555555555555557,935.3277007378473
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,21,6,1.0130555555555556,5438.478822631836
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,22,15,3.9611111111111112,29050.749687025283
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,23,14,2.7719444444444443,16841.82502834744
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,0,2,13.195555555555556,36615.4869418674
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,3,2,4.260555555555555,25298.47087402344
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,4,2,14.311388888888889,80535.29822184244
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,5,2,2.243611111111111,10301.187064819336
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,6,2,10.19888888888889,27399.52657823351
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,7,6,22.80333333333333,60364.54846143935
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,8,6,16.691111111111113,97359.54594136556
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,9,10,3.900925,17842.160358326433
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,10,11,17.549260277777776,87829.69888376872
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,11,15,22.359444444444446,84552.100034807
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,12,8,15.101319722222222,54113.6641813151
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,13,12,5.987831388888889,24303.210359836154
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,14,10,14.566937222222222,34292.16039052328
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,15,4,19.639166666666664,113773.72329915364
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,16,9,9.038888888888888,44557.8510039605
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,17,3,34.52341527777778,200568.88295753903
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,18,2,0.12161111111111111,437.0267462836371
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,19,1,0.5230555555555555,3061.623087565104
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,20,3,7.379722222222222,43107.86795247396
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,21,3,14.020555555555557,74996.72859503853
GRIDSERVE_BROADLAND_GATE_NORWICH_MAIN,22,4,8.172777777777778,46833.642020874024
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,0,16,386.6769444444445,1449899.9189207628
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,8,1,0.28027777777777774,1006.25
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,9,10,8.233333333333334,21213.39793270535
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,10,11,46.17527777777778,164124.43461975097
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,11,15,13.55888888888889,38321.411020587286
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,12,14,9.75388888888889,28957.301020270454
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,13,9,5.896111111111112,19429.58470336914
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,14,7,8.205277777777777,24812.853491363527
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,15,12,49.53,180891.49700191923
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,16,4,4.9775,16788.464186265734
LIGHTSOURCE_RENEWABLE_ENERGY_LTD_FDG_B_29_LAND_SOUTH_OF_BRICK_KILN_LANE_NORWICH_MAIN,17,3,21.866944444444446,81493.29000040691
